Review,OnlinePlatform,MentorsTeachers,Price,MentorsTeachers,Price,CareerSupport,ContentSyllabus,Job Guarantee,FullStack,Cybersecurity,DataScience,AppliedAI,Outcomes,Scholarships,Rigobot,LearnPack
"Excelente docente, a veces se queda sin paciencia y te llama la atención cual si fueramos adolescentes. Pero es muy buena explicando.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Es seguro que si.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El curso ha ido muy bien y he aprendido mucho, pero a la hora del proyecto me parece que está algo desorganizado, los boilerplates dan muchos errores y no tenemos conocimiento para repararlos. También todos tenemos muchas dudas y sólo tenemos un profesor para todo, y las horas lectivas se han recortado considerablemente al día.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sigo pensando que como profesora es un 10 en cuanto a paciencia, conocimiento y forma de explicar pero hay un problema de comunicación que no se si es por parte de ella o por parte de la academia en cuanto a días que no asiste o asiste más tarde, me gustaría que se comunicaran y recuperaran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Freddy siempre con muy buena disposición a responder paso a paso, con mucha paciencia los ejercicios.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Por motivos personales no he podido sacarle el provecho que deseo, pero sigue siendo una experiencia muy positiva.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Positiva general.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ha sido excelente, los profesores son muy profesionales y parecen preocupados por nuestro aprendizaje.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Diego es un excelente profesor, atento, profesional.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Es muy probable, pienso que mucha gente podría aprovechar el programa.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
En este momento no recomendaría el full time a alguien sin experiencia previa y la combinación de programas online&presencial.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aún estoy procesando cómo aprender todo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siempre me ayuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
siempre nos explica todo muy detalladamente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A pesar de estar menos horas con nosotros, ha conseguido ganarse a todo el equipo, su ayuda y guía en ciertos momentos ha sido clave.
Además que su actitud calmada (pero eficiente) ante el enfrentamiento con un problema en el código genera cierto nivel de tranquila. Esto también creo que hace que se complemente muy bien con el ritmo mas frenético de Manuel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"De momento buena por que llevaba una base de html y css, pero en javascript me estoy atascando.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Se nota que domina todo muchísimo, quizás explica demasiado rápido y da muchas cosas por sabidas, pero tengo que preguntar más en clase.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy probable, pero les diría que se preparasen muy bien antes, no solo con el prework.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me encanta este curso bajo la tutela de Manu Martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Afrontando un reto cada día y con una asistencia técnica inmejorable por parte de los profesores, el aprendizaje Full-Stack resulta una experiencia muy enriquecedora.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"A día de hoy ya lo hago, pero les digo que vayan con Manuel Martínez!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Independientemente del prework , creo que no todo el mundo puede acceder a este tipo de formación. 
debería haber un examen previo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samuel hace un gran trabajo como mentor, complementando las enseñanzas de Manu, con una gran atención personalizada a los alumnos y una actitud vigorizante y positiva.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Manu es un gran profesional y siempre esta dispuesto a enseñar .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samu empezo a mitad de curso con nosotros, y en mi caso a sido muy buena la experiencia con el , se explica muy bien despacio y claro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No hay nada que decir mal de Manu Martínez. Sin duda hemos tenido mucha suerte en tenerlo como profesor.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"A pesar de no tener tanta experiencia como Manu Martínez, su atención como profesor es inigualable, así como su forma de enseñar tan atenta con los alumnos.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Con Manuel bien, pero con otro tengo dudas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Con el profesor Manuel ha estado bien, pero con otros profesores no sé como sería.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Muy bien, Manu es un crack. Se le ve muy disponible a ayudar y con muchas ganas de hacerlo todo bien. Pero creo que a veces va muy acelerado",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siento que he hecho la elección correcta al optar por estudiar en 4Geeks. Estoy aprendiendo mucho más de lo que creía ser posible aprender en tan poco tiempo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La parte del front end muy completa. Me parece que el back end es un poco más limitado. se le dedican pocas horas.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Es más desde que me matriculé en 4Geeks ya lo he recomendado en varias ocasiones y conozco gente que finalmente se ha matriculado en el mismo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Estudiando bien, pero veo que la parte back-end esta muy floja. La parte front muy buena, pero es que hay muy pocos ejercicios de python y flask",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sabe mucho y las dudas las resuelve enseguida, ve el codigo y sabe donde esta el error.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Es muy callado y a veces estan los dos en la misma classroom, pero mas alla de eso muy bien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Le doy un 5 porque el material que esta en español esta incompleto y con errores muy groseros, tantos que tuve que leer los apuntes en ingles, cuando me habian dicho que estaba todo en castellano, eso la verdad me dio bastante bronca. Faltan mas practicas intermedias antes de saltar a los codes mas potentes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De momento solo llevamos 4 días de curso.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Al comienzo iba un poco perdidillo, pero ahora va cogiendo confianza poco a poco. Es verdad que es difícil coger una clase con varios perfiles tan distintos y con experiencias diferentes, pero al principio se le notaba,quizás, la falta de experiencia. Ya va más suelto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy buena experiencia, no pude aprovecharla por motivos ajenos a la institución pero esta es a mi parecer bastante buena y ayuda en lo posible",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Es un buen profesor, sabe mucho del tema a enseñar en este curso y ayuda en lo posible",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Esta atenta a lo que necesitan los alumnos y siempre intenta dar fuerzas y apoyar moralmente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Es muy posible, pero lastimosamente no conozco a gente interesada en empezar en la industria, si lo conociese sí lo recomendaría",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bastante poco satisfactoria la experiencia, te quedas con dudas, no te preparan para trabajar nada, y solo se da 1 semana de back-end",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No se prepara las clases y le da muchas vueltas a preguntas tontas para acabar sin resolver la duda. Tiene muchos conocimientos y se nota porque es un genio en programación pero puede explicar y prepararse las cosas mejor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Se nota que le pone ganas y preparación, es muy buena persona y ayuda en todo lo que se le pide y de una forma que se entiende muy bien. Como crítica constructiva creo que debería dedicar menos tiempo a cada alumno porque a lo mejor en una sala se lleva 30 minutos con buena intención pero hay gente que se queda con dudas al haber solo dos profesores",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
No creo que valga la pena por su precio teniendo en cuenta que es improbable encontrar trabajo al terminar.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Samu, su gran disposición a despejar duda de ejercicios se valora increíblemente, super transparente y atento. Excelente mentor!",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Muy probable que lo recomiende porque me ha cambiado la vida! Esto representa dar un vuelco sorprendente en mi vida y que espero con ansias me permita cambiar mi situación laboral.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Positiva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A mi modo de ver, la experiencia es especialmente enriquecedora para:
 personas que empiezan con una base mínima
personas que empiezan de cero, pero disponen de mucho, mucho, tiempo libre para dedicar a la materia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Con iniciativa, nos ayuda siempre a buscar la solución y no le importa dar mil rodeos hasta encontrarla. Se toma su tiempo con cada grupo de trabajo y hasta que no se ha solucionado el problema no abandona la classroom para acudir a otros compañeros. Busca la solución con nosotros después de que nosotros ya le hemos dado mil vueltas y no la encontramos, y se agradece",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy buena experiencia, me ubiese gustado profundizar algunos temas, pero entiendo que era poco tiempo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buen profesor, atento a las necesidades de los alumnos. Como aspecto a mejorar que esté más informado de los temas operativos del curso (fechas, entregas) y que dé más participación a los T/A",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Buen dominio de los temas, muy buena disposición para responder dudas. Como aspecto a mejorar que se suelte más, que no se muestre tan tímido",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buen dominio de temas, muy actualizado con los nuevos avances en la temática. Es bueno compartiendo material. Como aspecto a mejorar debe promover más la participación y razonamiento del estudiante, ya que tiende a darle todo resuelto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A Camila le asignó un 9, tiene un gran dominio, está muy actualizada y explica muy bien. A las personas interesadas en estos temas les recomiendo mucho 4Geeks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entretenido, personalmente venía de 0 y he aprendido a cómodo aunque a un ritmo rápido.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Es un buen mentor, se le nota que tiene conocimientos y es capaz de expresarlos verbalmente.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
un buen soporte para el profesor complementando las aptitudes y ayudando en clases,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"no conozco a mucha gente que quiera estudiar programación, en caso de conocer a alguien que quiera estudiar programación recomendaría el bootcamp si supiese que tiene las capacidades para afrontarlo ya que es un terreno exigente y el bootcamp exige una dedicación",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Marcos ha logrado transmitir todos los conocimientos de los contenidos que he visto hasta ahora de una forma clara y fácil de entender. Además de tener siempre una disposición total a aclararnos las dudas que tengamos tanto en horario de clases, como fuera de él. Un crack",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The experience is very good so far but we will see at the end of the course cause right now i have a lot of info and my head will explode.:)),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Is good but i haven""t been able to book a class with him for the different schedule we have .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
But i hardly recommend it while having a job cause is so difficult to conciliate the course and the job at the same time.,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Creo que ha habido poca disponibilidad de mentorías en momentos muy necesarios.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es el comienzo y de momento bien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"esta orientado a cierto publico, no creo que lo pueda recomendar a todos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I am enjoying it and also has been challenging but in a good way.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"It is a very complete course, the teacher handles all the content very well. I recommend it 100%",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Definitely very Good, he is a great mentor!",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Very Good! He always helps me, wherever I need it!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I would recommend it 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good.He is understandable and speaks clearly.He does not get frustrated when I make basic mistakes and is patient.Also he has stayed after the lecture to help me previously and I appreciate that.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My experience in general is good but I feel that It goes so fast and I don't have time enough for assimilating everything correctly (Even if I have studied every day),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La experiencia ha sido muy positiva en líneas generales, sobre todo desde el inicio de las clases. Siento que cada día que he visto clases he aprendido un montón de cosas que no sabía hasta ese momento. 

El prework quizá podría ser mucho mas explicativo con respecto a todo el contenido (sobre todo con js), ya que al curso estar enfocado en personas que no tienen conocimientos previos, se introducen muchos conceptos de golpe en los ejercicios que no han sido ni siquiera nombrados previamente. Entiendo (y me gusta) que la metodología de la academia siempre intente hacer que busquemos la respuesta a nuestras dudas por nosotros mismos, pero cuando no has ni empezado el curso, creo que la forma de hacer que los estudiantes tengan un primer contacto con tanta información nueva, podría ser un poco mejor explicada.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Excelente. nos ha estado ayudando y apoyando en todo momento.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No tengo ninguna queja hasta los momentos. Lo recomendaría,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A Chavi le agradezco particularmente los comentarios para facilitarnos la vida mientras programamos. Igual que Marcos, ha tenido una capacidad excelente de transmitirnos y una disposición absoluta a resolver las dudas que le he preguntado. Otro crack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El mejor profesor que jamás haya tenido. Es comprensivo, extraordinariamente efectivo motivando, su experiencia es pura ambrosía. Su cercanía, su humildad, sus conocimientos y su gran habilidad para comunicárnoslo. SU GRAN COMPROMISO con sus alumnos no tiene parangón. 1000/10",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Cercano, humilde, trabajador e inteligente. Es una gran alegría tenerle como mentor.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Por lo que he visto en lo que va de curso, creo que 4Geeks es una muy buena forma de iniciarse y de mejorar las habilidades relacionadas a la programación. Todos en la academia han sido muy cercanos y dispuestos a asesorarme en todo momento.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Un profesor tremendamente exigente, pero que sin embargo está dispuesto a dedicar todo el tiempo que sea necesario dentro y fuera de las clases para ayudar a los alumnos a afianzar conocimientos y a mejorar sus capacidades, tanto técnicas, como las soft skills necesarias para el mundo del desarrollo. Además, su sapiencia tanto en el sector como en los lenguajes de programación tratados en el curso es una fuente aparentemente inagotable de conocimiento.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"La experiencia ha sido asombrosa, encantada con todo el contenido que he visto hasta ahora. Y aunque no estoy preparada al 100% estoy segura que al tener la oportunidad en el área de seguir aprendiendo, podré alcanzar un buen nivel como desarrolladora.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Un curso muy exigente, pero que sin embargo, nos prepara enormemente para el competitivo mundo laboral del desarrollo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Manu, ha sido un increíble mentor aprender con él ha sido maravilloso, su rapidez al explicar lo adapté muy bien durante este tiempo. Su frase ""soluciones en tiempo y forma"" me marcará por el resto de mi vida como desarrolladora. Le agradezco muchísimo la gran disposición de solucionar dudas de ejercicios e incluso dar mucho apoyo a nivel de perfil laboral.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"No recomendaría a nadie hacer ningún tipo de Boot Camp sin estar previamente formado o tener algún tipo de conocimiento de programación.
nuevamente recomendaría  ala escuela realizar un examen previo de conocimientos, eso quizá haría que menos gente deje el curso a la mitad  por la frustración y no sentir que no se avanza.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"La parte de backend se ha sentido un tanto floja al estar utilizando Python. Estaría bien haber cambiado a un stack más organizado como MERN, MEAN, etc. 
Otro comentario sería trabajar en un proyecto más generalizado en vez de ejercicios sueltos, en el que ir viendo como se va aplicando todo el stack. Por ejemplo, con Mongo y Express hacer toda la parte de back de un mismo proyecto, luego con el framework toda la parte front, etc.",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Bien, sigo con ganas de aprenderlo y estoy haciéndolo. Aunque al día de hoy me estoy sentiendo sola y perdida. Es verdad que aprendí mucho , pero es cierto que no sigo el temario de las clases y no llego a solucionar ninguna tarea sola de momento. Creo que la mayoría de los compañeros tienen algo de conocimientos previos y yo no, podría ser uno de los motivos que me cuesta seguir tanto el ritmo. Por otro lado, si supiera que la clase era parcialmente presencial y parcialmente online, quizás me plantaria las cosas diferente, quizá hubiera optado por otra modalidad.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
